Ground truth,Visualization,Color image,mv_all_bg_label_disagrees,label_all_bg_pred_disagrees,label_all_bg_pred_agrees,strong_agreement,difficult_situations,lanes_swapped,crossing
data/bdd/bdd100k_dataset_321x185/val/labels/bb9d32ae-e5859cbf.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bb9d32ae-e5859cbf.png,data/bdd/bdd100k_dataset_321x185/val/images/bb9d32ae-e5859cbf.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bb9d3fc8-c2a034bd.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bb9d3fc8-c2a034bd.png,data/bdd/bdd100k_dataset_321x185/val/images/bb9d3fc8-c2a034bd.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bb9d4d12-6cc166e9.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bb9d4d12-6cc166e9.png,data/bdd/bdd100k_dataset_321x185/val/images/bb9d4d12-6cc166e9.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bb9e60a8-3a61f409.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bb9e60a8-3a61f409.png,data/bdd/bdd100k_dataset_321x185/val/images/bb9e60a8-3a61f409.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bb9e9d40-1d4d54db.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bb9e9d40-1d4d54db.png,data/bdd/bdd100k_dataset_321x185/val/images/bb9e9d40-1d4d54db.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bb9e9d40-886fb5e0.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bb9e9d40-886fb5e0.png,data/bdd/bdd100k_dataset_321x185/val/images/bb9e9d40-886fb5e0.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bb9f3476-4fc600dc.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bb9f3476-4fc600dc.png,data/bdd/bdd100k_dataset_321x185/val/images/bb9f3476-4fc600dc.png,0,0,0,0,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bb9f45f3-e6fb2c1f.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bb9f45f3-e6fb2c1f.png,data/bdd/bdd100k_dataset_321x185/val/images/bb9f45f3-e6fb2c1f.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bb9f498e-5ea84006.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bb9f498e-5ea84006.png,data/bdd/bdd100k_dataset_321x185/val/images/bb9f498e-5ea84006.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bb9f498e-62cc407e.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bb9f498e-62cc407e.png,data/bdd/bdd100k_dataset_321x185/val/images/bb9f498e-62cc407e.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/bb9fb09f-c2a5e3d5.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bb9fb09f-c2a5e3d5.png,data/bdd/bdd100k_dataset_321x185/val/images/bb9fb09f-c2a5e3d5.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bb9fbfbe-f18bd5e5.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bb9fbfbe-f18bd5e5.png,data/bdd/bdd100k_dataset_321x185/val/images/bb9fbfbe-f18bd5e5.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba066cf-355f858a.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba066cf-355f858a.png,data/bdd/bdd100k_dataset_321x185/val/images/bba066cf-355f858a.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba322fa-9479b922.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba322fa-9479b922.png,data/bdd/bdd100k_dataset_321x185/val/images/bba322fa-9479b922.png,0,1,0,0,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba45236-0fffd225.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba45236-0fffd225.png,data/bdd/bdd100k_dataset_321x185/val/images/bba45236-0fffd225.png,0,0,0,0,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba45236-90850465.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba45236-90850465.png,data/bdd/bdd100k_dataset_321x185/val/images/bba45236-90850465.png,0,0,0,0,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba4ee51-12cbf4ff.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba4ee51-12cbf4ff.png,data/bdd/bdd100k_dataset_321x185/val/images/bba4ee51-12cbf4ff.png,0,0,0,0,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba4ee51-3badc9f8.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba4ee51-3badc9f8.png,data/bdd/bdd100k_dataset_321x185/val/images/bba4ee51-3badc9f8.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba4ee51-616d23a7.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba4ee51-616d23a7.png,data/bdd/bdd100k_dataset_321x185/val/images/bba4ee51-616d23a7.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/bba4fd9f-9e4fce7a.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba4fd9f-9e4fce7a.png,data/bdd/bdd100k_dataset_321x185/val/images/bba4fd9f-9e4fce7a.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba686c2-056961ec.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba686c2-056961ec.png,data/bdd/bdd100k_dataset_321x185/val/images/bba686c2-056961ec.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba686c2-2e7b039d.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba686c2-2e7b039d.png,data/bdd/bdd100k_dataset_321x185/val/images/bba686c2-2e7b039d.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba6b17c-417567f2.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba6b17c-417567f2.png,data/bdd/bdd100k_dataset_321x185/val/images/bba6b17c-417567f2.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba7999b-5dc320b4.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba7999b-5dc320b4.png,data/bdd/bdd100k_dataset_321x185/val/images/bba7999b-5dc320b4.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba7d3fc-86ab3822.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba7d3fc-86ab3822.png,data/bdd/bdd100k_dataset_321x185/val/images/bba7d3fc-86ab3822.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba94727-03cd03e0.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba94727-03cd03e0.png,data/bdd/bdd100k_dataset_321x185/val/images/bba94727-03cd03e0.png,0,0,1,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba9d58b-18c62a06.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba9d58b-18c62a06.png,data/bdd/bdd100k_dataset_321x185/val/images/bba9d58b-18c62a06.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bba9d58b-afdc737b.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bba9d58b-afdc737b.png,data/bdd/bdd100k_dataset_321x185/val/images/bba9d58b-afdc737b.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbac8de0-3e6d9391.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbac8de0-3e6d9391.png,data/bdd/bdd100k_dataset_321x185/val/images/bbac8de0-3e6d9391.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbac8de0-997098ef.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbac8de0-997098ef.png,data/bdd/bdd100k_dataset_321x185/val/images/bbac8de0-997098ef.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbacbe02-4299b6a9.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbacbe02-4299b6a9.png,data/bdd/bdd100k_dataset_321x185/val/images/bbacbe02-4299b6a9.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbadf190-864c9a43.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbadf190-864c9a43.png,data/bdd/bdd100k_dataset_321x185/val/images/bbadf190-864c9a43.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbaf1cf2-5c7315e0.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbaf1cf2-5c7315e0.png,data/bdd/bdd100k_dataset_321x185/val/images/bbaf1cf2-5c7315e0.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbaf54a0-217653b8.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbaf54a0-217653b8.png,data/bdd/bdd100k_dataset_321x185/val/images/bbaf54a0-217653b8.png,0,0,0,0,1,1,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbb01fbb-f2064005.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb01fbb-f2064005.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb01fbb-f2064005.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/bbb08020-5a72fc33.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb08020-5a72fc33.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb08020-5a72fc33.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbb1289a-a3fbe37f.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb1289a-a3fbe37f.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb1289a-a3fbe37f.png,0,0,0,0,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbb1289a-b49fe5de.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb1289a-b49fe5de.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb1289a-b49fe5de.png,0,0,0,0,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbb2487c-578aa473.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb2487c-578aa473.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb2487c-578aa473.png,0,0,0,0,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbb25499-f602899d.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb25499-f602899d.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb25499-f602899d.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbb28508-bd7a8e64.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb28508-bd7a8e64.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb28508-bd7a8e64.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbb28508-c109f395.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb28508-c109f395.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb28508-c109f395.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbb458ab-6cd36285.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb458ab-6cd36285.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb458ab-6cd36285.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/bbb46475-1bfc3090.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb46475-1bfc3090.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb46475-1bfc3090.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbb46ace-1e415c05.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb46ace-1e415c05.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb46ace-1e415c05.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbb46ace-fd1c3344.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb46ace-fd1c3344.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb46ace-fd1c3344.png,0,0,0,1,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbb5073b-401c9a78.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb5073b-401c9a78.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb5073b-401c9a78.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbb7bb8e-85124fbf.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbb7bb8e-85124fbf.png,data/bdd/bdd100k_dataset_321x185/val/images/bbb7bb8e-85124fbf.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbbe5a28-c070f32d.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbbe5a28-c070f32d.png,data/bdd/bdd100k_dataset_321x185/val/images/bbbe5a28-c070f32d.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbbf73f0-bd9c9571.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbbf73f0-bd9c9571.png,data/bdd/bdd100k_dataset_321x185/val/images/bbbf73f0-bd9c9571.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbbffbd6-e260a6c2.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbbffbd6-e260a6c2.png,data/bdd/bdd100k_dataset_321x185/val/images/bbbffbd6-e260a6c2.png,0,0,0,0,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-11e26c79.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-11e26c79.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-11e26c79.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-134b08d2.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-134b08d2.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-134b08d2.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-258b4f53.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-258b4f53.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-258b4f53.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-271b20d7.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-271b20d7.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-271b20d7.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-287249d4.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-287249d4.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-287249d4.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-2dc7912c.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-2dc7912c.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-2dc7912c.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-64bcf017.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-64bcf017.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-64bcf017.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-9f5efff2.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-9f5efff2.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-9f5efff2.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-aa1ed8ea.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-aa1ed8ea.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-aa1ed8ea.png,0,0,0,1,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-ab6674c8.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-ab6674c8.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-ab6674c8.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-aba95b88.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-aba95b88.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-aba95b88.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-c51fe677.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-c51fe677.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-c51fe677.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-cc607874.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-cc607874.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-cc607874.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/bbc06e30-d687d6f0.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc06e30-d687d6f0.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc06e30-d687d6f0.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc0f7ea-2bceb55e.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc0f7ea-2bceb55e.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc0f7ea-2bceb55e.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc0f7ea-3435af88.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc0f7ea-3435af88.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc0f7ea-3435af88.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc0f7ea-39a32393.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc0f7ea-39a32393.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc0f7ea-39a32393.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/bbc0f7ea-77bee0c4.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc0f7ea-77bee0c4.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc0f7ea-77bee0c4.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc0f7ea-8623a974.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc0f7ea-8623a974.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc0f7ea-8623a974.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc19191-6e9a792b.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc19191-6e9a792b.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc19191-6e9a792b.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc19191-fb681730.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc19191-fb681730.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc19191-fb681730.png,0,1,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc19c5e-51fd9cc0.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc19c5e-51fd9cc0.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc19c5e-51fd9cc0.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc2fba6-22f48e9a.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc2fba6-22f48e9a.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc2fba6-22f48e9a.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc357f2-ddaa5e79.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc357f2-ddaa5e79.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc357f2-ddaa5e79.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc46835-58ccfd96.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc46835-58ccfd96.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc46835-58ccfd96.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc4e74d-7ae9336b.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc4e74d-7ae9336b.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc4e74d-7ae9336b.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc64a91-4df79c20.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc64a91-4df79c20.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc64a91-4df79c20.png,0,0,0,0,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc64a91-b3bf5a63.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc64a91-b3bf5a63.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc64a91-b3bf5a63.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc755d2-7719fa91.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc755d2-7719fa91.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc755d2-7719fa91.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc755d2-e35a6b06.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc755d2-e35a6b06.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc755d2-e35a6b06.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/bbc9db98-2a592de3.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc9db98-2a592de3.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc9db98-2a592de3.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc9db98-4a7fb607.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc9db98-4a7fb607.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc9db98-4a7fb607.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbc9ec36-8e63f11e.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbc9ec36-8e63f11e.png,data/bdd/bdd100k_dataset_321x185/val/images/bbc9ec36-8e63f11e.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbcd82d7-0528d099.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbcd82d7-0528d099.png,data/bdd/bdd100k_dataset_321x185/val/images/bbcd82d7-0528d099.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbcd82d7-522d7b83.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbcd82d7-522d7b83.png,data/bdd/bdd100k_dataset_321x185/val/images/bbcd82d7-522d7b83.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbcdfc12-745c6e19.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbcdfc12-745c6e19.png,data/bdd/bdd100k_dataset_321x185/val/images/bbcdfc12-745c6e19.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbcdfc12-87ca1f44.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbcdfc12-87ca1f44.png,data/bdd/bdd100k_dataset_321x185/val/images/bbcdfc12-87ca1f44.png,0,0,0,0,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbce4e17-9ff136be.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbce4e17-9ff136be.png,data/bdd/bdd100k_dataset_321x185/val/images/bbce4e17-9ff136be.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/bbce5b2c-df2c682b.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbce5b2c-df2c682b.png,data/bdd/bdd100k_dataset_321x185/val/images/bbce5b2c-df2c682b.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbcf4d70-162ec709.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbcf4d70-162ec709.png,data/bdd/bdd100k_dataset_321x185/val/images/bbcf4d70-162ec709.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbcf6d54-2e46ed62.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbcf6d54-2e46ed62.png,data/bdd/bdd100k_dataset_321x185/val/images/bbcf6d54-2e46ed62.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbcf6d54-4923f0f0.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbcf6d54-4923f0f0.png,data/bdd/bdd100k_dataset_321x185/val/images/bbcf6d54-4923f0f0.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbcf6d54-580e2911.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbcf6d54-580e2911.png,data/bdd/bdd100k_dataset_321x185/val/images/bbcf6d54-580e2911.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbcf6d54-9e66bc23.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbcf6d54-9e66bc23.png,data/bdd/bdd100k_dataset_321x185/val/images/bbcf6d54-9e66bc23.png,0,0,0,0,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbcf6d54-a28d17b9.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbcf6d54-a28d17b9.png,data/bdd/bdd100k_dataset_321x185/val/images/bbcf6d54-a28d17b9.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/bbcf6d54-cccd1867.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/bbcf6d54-cccd1867.png,data/bdd/bdd100k_dataset_321x185/val/images/bbcf6d54-cccd1867.png,0,0,0,1,0,0,1
